Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
33941006	2018-12-31	Mexico		Mexico	Use conventional military force	190	-10	Latin America			48828717	3	IT Digest				Mexico	19.4285	-99.1277
33941279	2019-01-14	Israel		Israel	Use conventional military force	190	-10	Hezbollah	Social,International Religious,(National) Minor Party,Far Left,Parties,Ideological,Organized Violent,National Religious,Dissident,Shia	Lebanon	48829359	1	Le Figaro				Israel	31.779	35.2253
33941278	2019-01-14	Liberal Party (Sweden)	Parties	Sweden	Praise or endorse	051	3.4	Stefan Löfven	Executive Office,Executive,Elite,Government	Sweden	48829359	5	Le Figaro				Sweden	59.3326	18.0649
33940574	2019-01-15	Media Personnel (United Kingdom)	Media,Social	United Kingdom	Make statement	010	0	Head of Government (United Kingdom)	Executive Office,Government,Executive	United Kingdom	48828119	1	Reuters News			Britain	United Kingdom	53.5938	-1.86823
33940639	2019-01-17	Lawyer/Attorney (Colombia)	Social,Legal	Colombia	Make statement	010	0	Other Authorities / Officials (Colombia)	Government	Colombia	48828040	1	Unknown	Bogota		Distrito Capital de Bogota	Colombia	4.60971	-74.0817
33940653	2019-01-17	Rapid Action Battalion	Police,Government	Bangladesh	Arrest, detain, or charge with legal action	173	-5	Citizen (Hungary)	General Population / Civilian / Social,Social	Hungary	48828082	1	United News of Bangladesh Limited				Bangladesh	23.7104	90.4074
33940664	2019-01-17	Unidentified State Actor			Express intent to cooperate	030	4	Bangladesh		Bangladesh	48828093	1	United News of Bangladesh Limited				Bangladesh	23.7104	90.4074
33940676	2019-01-17	European Union	Regional Diplomatic IGOs,International Government Organization,Regional		Consult	040	1	Foreign Affairs (Bangladesh)	Foreign Ministry,Executive,Government	Bangladesh	48828095	2	United News of Bangladesh Limited				Bangladesh	23.7104	90.4074
33940677	2019-01-17	Foreign Affairs (Bangladesh)	Foreign Ministry,Executive,Government	Bangladesh	Consult	040	1	European Union	Regional Diplomatic IGOs,International Government Organization,Regional		48828095	2	United News of Bangladesh Limited				Bangladesh	23.7104	90.4074
33940694	2019-01-17	Foreign Affairs (China)	Foreign Ministry,Government,Executive	China	Make statement	010	0	China		China	48828098	1	United News of Bangladesh Limited	Gala		Tibet Autonomous Region	China	28.2631	89.3819
33941083	2019-01-17	Military (Indian Administered Kashmir)	Government,Military	India	Increase military alert status	152	-7.2	Indian Administered Kashmir		India	48829056	2	Hindustan Times	Jammu		State of Jammu and Kashmir	India	32.7357	74.8691
33941085	2019-01-17	Citizen (Pakistan)	General Population / Civilian / Social,Social	Pakistan	fight with small arms and light weapons	193	-10	Border Security Force	Government,Police	India	48829056	2	Hindustan Times	Jammu		State of Jammu and Kashmir	India	32.7357	74.8691
33941084	2019-01-17	Military (India)	Government,Military	India	Use conventional military force	190	-10	Pakistan Army	Army,Government,Military	Pakistan	48829056	3	Hindustan Times	Kashmir		Punjab	Pakistan	31.3422	74.3653
33941122	2019-01-17	Mehbooba Mufti	Government,Local,Provincial,Legislative / Parliamentary	India	Demonstrate or rally	141	-6.5	Bharatiya Janata	Parties,Opposition Major Party (Out Of Government),(National) Major Party	India	48829059	1	Hindustan Times	Jammu		State of Jammu and Kashmir	India	32.7357	74.8691
33941123	2019-01-17	Bharatiya Janata	Parties,Opposition Major Party (Out Of Government),(National) Major Party	India	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		48829059	2	Hindustan Times	Jammu		State of Jammu and Kashmir	India	32.7357	74.8691
33942237	2019-01-17	Education Ministry (Czech Republic)	Executive,Government,Education Ministry	Czech Republic	Consult	040	1	Security Information Service	Intelligence Ministry,Executive,Government	Czech Republic	48831075	1	CTK Daily News	Prague		Hlavni mesto Praha	Czech Republic	50.088	14.4208
33942238	2019-01-17	Security Information Service	Intelligence Ministry,Executive,Government	Czech Republic	Consult	040	1	Education Ministry (Czech Republic)	Executive,Government,Education Ministry	Czech Republic	48831075	1	CTK Daily News	Prague		Hlavni mesto Praha	Czech Republic	50.088	14.4208
33940594	2019-01-18	Foreign Affairs (North Korea)	Foreign Ministry,Executive,Government	North Korea	Make a visit	042	1.9	Sweden		Sweden	48828008	4	Yonhap English News	Stockholm	Stockholms Kommun	Stockholm	Sweden	59.3326	18.0649
33940595	2019-01-18	Sweden		Sweden	Host a visit	043	2.8	Foreign Affairs (North Korea)	Foreign Ministry,Executive,Government	North Korea	48828008	4	Yonhap English News	Stockholm	Stockholms Kommun	Stockholm	Sweden	59.3326	18.0649
33940582	2019-01-18	Senate (Russia)	Upper House,Legislative / Parliamentary,Government	Russian Federation	Make statement	010	0	Donald Trump	Government,Executive Office,Executive	United States	48828009	1	Yemen News Agency (SABA)	Saba		Respublika Sakha (Yakutiya)	Russian Federation	66.6167	149.417
33940668	2019-01-18	China		China	Coerce	170	-7	Citizen (Canada)	Social,General Population / Civilian / Social	Canada	48828010	6	Yemen News Agency (SABA)	Vancouver		British Columbia	Canada	49.2497	-123.119
33940570	2019-01-18	Ministry (Germany)	Government	Germany	Express intent to meet or negotiate	036	4	Russia		Russian Federation	48828011	2	Yemen News Agency (SABA)	Moscow		Moskva	Russian Federation	55.7522	37.6156
33940575	2019-01-18	Shinzo Abe	Government,Buddhist,Parties,(National) Major Party,Executive Office,Executive,Shinto,Ideological,Center Right,International Religious,Elite	Japan	Express intent to meet or negotiate	036	4	Russia		Russian Federation	48828013	1	Yemen News Agency (SABA)	Sabacho		Hiroshima-ken	Japan	34.4833	133.333
33940576	2019-01-18	Shinzo Abe	Government,Buddhist,Parties,(National) Major Party,Executive Office,Executive,Shinto,Ideological,Center Right,International Religious,Elite	Japan	Express intent to meet or negotiate	036	4	Switzerland		Switzerland	48828013	1	Yemen News Agency (SABA)	Sabacho		Hiroshima-ken	Japan	34.4833	133.333
33940672	2019-01-18	Parliament	Legislative / Parliamentary,Government	United Kingdom	Reject plan, agreement to settle dispute	127	-5	Head of Government (United Kingdom)	Executive Office,Government,Executive	United Kingdom	48828014	5	Yemen News Agency (SABA)	Sana'a		Sanaa	Yemen	15.3547	44.2067
33940696	2019-01-18	European Union	Regional Diplomatic IGOs,International Government Organization,Regional		Make a visit	042	1.9	Morocco		Morocco	48828016	6	Yemen News Agency (SABA)	Rabat	Rabat	Region de Rabat-Sale-Zemmour-Zaer	Morocco	34.0132	-6.83255
33940697	2019-01-18	Morocco		Morocco	Host a visit	043	2.8	European Union	Regional Diplomatic IGOs,International Government Organization,Regional		48828016	6	Yemen News Agency (SABA)	Rabat	Rabat	Region de Rabat-Sale-Zemmour-Zaer	Morocco	34.0132	-6.83255
33940678	2019-01-18	Ethiopia		Ethiopia	Arrest, detain, or charge with legal action	173	-5	Citizen (Ethiopia)	General Population / Civilian / Social,Social	Ethiopia	48828020	1	Xinhua News Agency	Addis Ababa		Adis Abeba Astedader	Ethiopia	9.02497	38.7469
33940605	2019-01-18	Vu Duc Dam	Executive,Government,Executive Office	Vietnam	Praise or endorse	051	3.4	Government (Vietnam)	Government	Vietnam	48828023	5	Vietnam News Agency Bulletin				Vietnam	21.0245	105.841
33940634	2019-01-18	Citizen (Azerbaijan)	General Population / Civilian / Social,Social	Azerbaijan	Conduct hunger strike	142	-6.5	Unspecified Actor	Unspecified		48828025	2	Turan Information Agency (Azerbaijan)	Turan		Hormozgan Province	Iran	26.8726	56.0174
33940704	2019-01-18	Head of Government (Colombia)	Executive,Government,Executive Office	Colombia	Demand	100	-5	Police (Colombia)	Police,Government	Colombia	48828031	4	Reuters News			Departamento de Santander	Colombia	7	-73.25
33940705	2019-01-18	Head of Government (Colombia)	Executive,Government,Executive Office	Colombia	Demand	100	-5	Military (Colombia)	Military,Government	Colombia	48828031	4	Reuters News			Departamento de Santander	Colombia	7	-73.25
33940621	2019-01-18	Agriculture / Fishing / Forestry Ministry (Brazil)	Agriculture / Fishing / Forestry Ministry,Executive,Government	Brazil	Make statement	010	0	Government (Brazil)	Government	Brazil	48828033	1	Reuters News	Brasilia	Brasilia	Distrito Federal	Brazil	-15.7797	-47.9297
33940622	2019-01-18	Agriculture / Fishing / Forestry Ministry (Brazil)	Agriculture / Fishing / Forestry Ministry,Executive,Government	Brazil	Make statement	010	0	Government (Brazil)	Government	Brazil	48828033	2	Reuters News	Brasilia	Brasilia	Distrito Federal	Brazil	-15.7797	-47.9297
33940580	2019-01-18	Alexander Van der Bellen	(National) Minor Party,Elite,Government,Parties,Executive,Executive Office,Lower House,Center Left,Ideological,Legislative / Parliamentary	Austria	Express intent to meet or negotiate	036	4	Russia		Russian Federation	48828039	2	Interfax News Service	Moscow Kremlin		Moskovskaya Oblast'	Russian Federation	55.7517	37.6178
33940581	2019-01-18	Alexander Van der Bellen	(National) Minor Party,Elite,Government,Parties,Executive,Executive Office,Lower House,Center Left,Ideological,Legislative / Parliamentary	Austria	Express intent to meet or negotiate	036	4	Russia		Russian Federation	48828039	3	Interfax News Service	Moscow Kremlin		Moskovskaya Oblast'	Russian Federation	55.7517	37.6178
33940579	2019-01-18	Vladimir Putin	Parties,(National) Major Party,Government,Executive Office,Executive,Elite,Ideological,Center Right	Russian Federation	Make optimistic comment	013	0.4	Alexander Van der Bellen	(National) Minor Party,Elite,Government,Parties,Executive,Executive Office,Lower House,Center Left,Ideological,Legislative / Parliamentary	Austria	48828039	5	Interfax News Service	Vienna	Politischer Bezirk Wien (Stadt)	Wien	Austria	48.2085	16.3721
33940571	2019-01-18	European Commission	Regional Diplomatic IGOs,International Government Organization,Regional		Praise or endorse	051	3.4	Slovakia		Slovakia	48828044	5	Associated Press Newswires	Bratislava		Bratislavsky kraj	Slovakia	48.1482	17.1067
33940626	2019-01-18	European Union	Regional Diplomatic IGOs,International Government Organization,Regional		Make statement	010	0	Federica Mogherini	(National) Major Party,Parties,Regional,International Government Organization,Regional Diplomatic IGOs,Center Left,Ideological	Italy	48828045	3	Associated Press Newswires	Brussels	(Bruxelles-Capitale)	Bruxelles-Capitale	Belgium	50.8504	4.34878
33940598	2019-01-18	United Nations	International Government Organization,Global Diplomatic IGOs,Global		Criticize or denounce	111	-2	Cameroon		Cameroon	48828046	1	Organisation de la Presse Africaine			Borno State	Nigeria	11.5	13
33940611	2019-01-18	Military (Zimbabwe)	Military,Government	Zimbabwe	Seize or damage property	171	-9.2	Citizen (Zimbabwe)	Social,General Population / Civilian / Social	Zimbabwe	48828057	2	All Africa	Harare		Harare Province	Zimbabwe	-17.8277	31.0534
33940613	2019-01-18	Military (Zimbabwe)	Military,Government	Zimbabwe	fight with small arms and light weapons	193	-10	Citizen (Zimbabwe)	Social,General Population / Civilian / Social	Zimbabwe	48828057	2	All Africa	Harare		Harare Province	Zimbabwe	-17.8277	31.0534
33940612	2019-01-18	Military (Zimbabwe)	Military,Government	Zimbabwe	Seize or damage property	171	-9.2	Zimbabwe		Zimbabwe	48828057	3	All Africa	Harare		Harare Province	Zimbabwe	-17.8277	31.0534
33940680	2019-01-18	Ahmed Shide	Executive,Finance / Economy / Commerce / Trade Ministry,Government	Ethiopia	Engage in negotiation	046	7	Ministry (Saudi Arabia)	Government	Saudi Arabia	48828058	6	All Africa				Ethiopia	9.02497	38.7469
33940681	2019-01-18	Ministry (Saudi Arabia)	Government	Saudi Arabia	Engage in negotiation	046	7	Ahmed Shide	Executive,Finance / Economy / Commerce / Trade Ministry,Government	Ethiopia	48828058	6	All Africa				Ethiopia	9.02497	38.7469
33940566	2019-01-18	Arthur Peter Mutharika	Education Ministry,Science / Tech / Knowledge / Innovation Ministry,Cabinet,Executive Office,Government,Executive	Malawi	Make statement	010	0	Government (Malawi)	Government	Malawi	48828060	4	All Africa	Mulanje	Mulanje District	Southern Region	Malawi	-16.0316	35.5
33940567	2019-01-18	Arthur Peter Mutharika	Education Ministry,Science / Tech / Knowledge / Innovation Ministry,Cabinet,Executive Office,Government,Executive	Malawi	Make empathetic comment	018	3.4	Citizen (Malawi)	General Population / Civilian / Social,Social	Malawi	48828060	4	All Africa	Mulanje	Mulanje District	Southern Region	Malawi	-16.0316	35.5
