Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
33779150	2018-11-06	Barack Obama	Ideological,Parties,(National) Major Party,Center Left	United States	Praise or endorse	051	3.4	Iran		Iran	48498132	4	The Jerusalem Post	Pittsburgh	Allegheny County	Pennsylvania	United States	40.4406	-79.9959
33779245	2018-11-06	Government (Germany)	Government	Germany	Defy norms, law	128	-5	United States		United States	48498138	1	The Jerusalem Post				United States	38.8951	-77.0364
33779205	2018-11-06	Oversight Court (Israel)	Government,Judicial	Israel	Arrest, detain, or charge with legal action	173	-5	Citizen (Israel)	General Population / Civilian / Social,Social	Israel	48498139	1	The Jerusalem Post	Beersheba		Southern District	Israel	31.2518	34.7913
33779204	2018-11-06	Police (Israel)	Government,Police	Israel	Accuse	112	-2	Citizen (Israel)	General Population / Civilian / Social,Social	Israel	48498139	4	The Jerusalem Post	Beersheba		Southern District	Israel	31.2518	34.7913
33779148	2018-11-06	Ministry of Communication (Iran)	Post / Tecoms Ministry,Government,Executive	Iran	Accuse	112	-2	Israel		Israel	48498144	1	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
33779175	2018-11-06	Citizen (Israel)	General Population / Civilian / Social,Social	Israel	Criticize or denounce	111	-2	Defense / Security Ministry (Israel)	Government,Executive,Defense / Security Ministry	Israel	48498146	5	The Jerusalem Post				Israel	31.779	35.2253
33779176	2018-11-06	Citizen (Israel)	General Population / Civilian / Social,Social	Israel	Criticize or denounce	111	-2	Naftali Bennett	Government	Israel	48498146	5	The Jerusalem Post				Israel	31.779	35.2253
33779213	2018-11-06	Military Personnel - Special (Israel)	Government,Military	Israel	Investigate	090	-2	Ministry (Israel)	Government	Israel	48498150	1	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
33779212	2018-11-06	Israel		Israel	Make statement	010	0	Palestinian Territory, Occupied		Occupied Palestinian Territory	48498150	5	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
33779183	2018-11-06	Clergy (Israel)	National Religious,Social	Israel	Make an appeal or request	020	3	Israel		Israel	48498151	1	The Jerusalem Post				Israel	31.779	35.2253
33779182	2018-11-06	Clergy (Israel)	National Religious,Social	Israel	Make statement	010	0	Israel		Israel	48498151	6	The Jerusalem Post	Haifa		Haifa District	Israel	32.8184	34.9885
33779144	2018-11-07	Military Personnel (United States)	Government,Military	United States	Make a visit	042	1.9	Netherlands		Netherlands	48498117	5	The Jerusalem Post				Netherlands	52.374	4.88969
33779145	2018-11-07	Netherlands		Netherlands	Host a visit	043	2.8	Military Personnel (United States)	Government,Military	United States	48498117	5	The Jerusalem Post				Netherlands	52.374	4.88969
33779235	2018-11-07	Sergey Viktorovich Lavrov	Foreign Ministry,Government,Center Right,Ideological,(National) Major Party,Parties,Cabinet,Executive	Russian Federation	Make statement	010	0	Israel		Israel	48498124	3	The Jerusalem Post	Moscow		Moskva	Russian Federation	55.7522	37.6156
33779140	2018-11-07	Police (Palestinian Territory, Occupied)	Government,Police	Occupied Palestinian Territory	Make an appeal or request	020	3	Women (Palestinian Territory, Occupied)	Social,General Population / Civilian / Social	Occupied Palestinian Territory	48498125	4	The Jerusalem Post	Yuta		West Bank	Occupied Palestinian Territory	31.4459	35.0944
33779141	2018-11-07	Police (Palestinian Territory, Occupied)	Government,Police	Occupied Palestinian Territory	Criticize or denounce	111	-2	Women (Palestinian Territory, Occupied)	Social,General Population / Civilian / Social	Occupied Palestinian Territory	48498125	4	The Jerusalem Post	Yuta		West Bank	Occupied Palestinian Territory	31.4459	35.0944
33779142	2018-11-07	Police (Palestinian Territory, Occupied)	Government,Police	Occupied Palestinian Territory	Use conventional military force	190	-10	Women (Palestinian Territory, Occupied)	Social,General Population / Civilian / Social	Occupied Palestinian Territory	48498125	6	The Jerusalem Post			West Bank	Occupied Palestinian Territory	31.6667	35.25
33779193	2018-11-07	Shin Bet	Government,Intelligence Ministry,Executive	Israel	Consult	040	1	Knesset	Government,Unicameral,Legislative / Parliamentary	Israel	48498126	2	The Jerusalem Post			West Bank	Occupied Palestinian Territory	31.6667	35.25
33779194	2018-11-07	Knesset	Government,Unicameral,Legislative / Parliamentary	Israel	Consult	040	1	Shin Bet	Government,Intelligence Ministry,Executive	Israel	48498126	2	The Jerusalem Post			West Bank	Occupied Palestinian Territory	31.6667	35.25
33779637	2018-11-08	Media Personnel (Ireland)	Social,Media	Ireland	Make statement	010	0	Government (Ireland)	Government	Ireland	48498926	1	Reuters News				Ireland	53.344	-6.26719
33779845	2018-11-09	Men (Thailand)	Social,General Population / Civilian / Social	Thailand	Demonstrate or rally	141	-6.5	Yingluck Shinawatra	Lower House,Legislative / Parliamentary,Elite,(National) Major Party,Parties,Government	Thailand	48499431	1	Bangkok Post	Prachin Buri		Changwat Prachin Buri	Thailand	14.0499	101.369
33779846	2018-11-09	Deputy Prime Minister Suthep Thaugsuban	Government Major Party (In Government),(National) Major Party,Parties,Government,Executive,Executive Office	Thailand	Demonstrate or rally	141	-6.5	Yingluck Shinawatra	Lower House,Legislative / Parliamentary,Elite,(National) Major Party,Parties,Government	Thailand	48499431	1	Bangkok Post	Prachin Buri		Changwat Prachin Buri	Thailand	14.0499	101.369
33778533	2018-11-10	France		France	Consult	040	1	United States		United States	48496728	1	Al Jazeera English				France	48.8534	2.3486
33778534	2018-11-10	United States		United States	Consult	040	1	France		France	48496728	1	Al Jazeera English				United States	38.8951	-77.0364
33778535	2018-11-10	Donald Tusk	Regional Diplomatic IGOs,International Government Organization,Elite,Regional	Poland	Accuse	112	-2	Donald Trump	Government,Executive Office,Executive	United States	48496728	6	Al Jazeera English	Paris	Paris	Region Ile-de-France	France	48.8534	2.3488
33778524	2018-11-10	Protester (Italy)	Protestors / Popular Opposition / Mobs,Dissident	Italy	Demonstrate or rally	141	-6.5	Government (Italy)	Government	Italy	48496729	1	Al Jazeera English	Rome	Provincia di Roma	Lazio	Italy	41.8947	12.4839
33778525	2018-11-10	Citizen (Italy)	General Population / Civilian / Social,Social	Italy	Criticize or denounce	111	-2	Government (Italy)	Government	Italy	48496729	2	Al Jazeera English	Rome	Provincia di Roma	Lazio	Italy	41.8947	12.4839
33778526	2018-11-10	Citizen (Italy)	General Population / Civilian / Social,Social	Italy	Demonstrate or rally	141	-6.5	Unspecified Actor	Unspecified		48496729	2	Al Jazeera English	Rome	Provincia di Roma	Lazio	Italy	41.8947	12.4839
33778527	2018-11-10	Italy		Italy	Expel or deport individuals	174	-5	Romani	International Ethnic,Gypsy	Hungary	48496729	4	Al Jazeera English		Provincia di Roma	Lazio	Italy	41.9667	12.6667
33778515	2018-11-10	Maithripala Sirisena	Executive Office,Executive,Defense / Security Ministry,Government Major Party (In Government),Government,(National) Major Party,Parties	Sri Lanka	Make statement	010	0	Legislature (Sri Lanka)	Legislative / Parliamentary,Government	Sri Lanka	48496730	5	Al Jazeera English	Colombo		Western Province	Sri Lanka	6.93194	79.8478
33778518	2018-11-10	Maithripala Sirisena	Executive Office,Executive,Defense / Security Ministry,Government Major Party (In Government),Government,(National) Major Party,Parties	Sri Lanka	Impose administrative sanctions	172	-5	Legislature (Sri Lanka)	Legislative / Parliamentary,Government	Sri Lanka	48496731	1	Al Jazeera English				Sri Lanka	6.93194	79.8478
33778519	2018-11-10	Maithripala Sirisena	Executive Office,Executive,Defense / Security Ministry,Government Major Party (In Government),Government,(National) Major Party,Parties	Sri Lanka	Impose administrative sanctions	172	-5	Legislature (Sri Lanka)	Legislative / Parliamentary,Government	Sri Lanka	48496731	4	Al Jazeera English				Sri Lanka	6.93194	79.8478
33778579	2018-11-10	Foreign Affairs (Azerbaijan)	Foreign Ministry,Government,Executive	Azerbaijan	Criticize or denounce	111	-2	Government (Norway)	Government	Norway	48496874	1	Turan Information Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
33779224	2018-11-10	Police (Australia)	Government,Police	Australia	fight with small arms and light weapons	193	-10	Scott Morrison	Parties,Finance / Economy / Commerce / Trade Ministry,Legislative / Parliamentary,Lower House,Executive,Government,(National) Major Party,Opposition Major Party (Out Of Government)	Australia	48498203	6	Daily Telegraph	Melbourne	Melbourne	State of Victoria	Australia	-37.814	144.963
33779210	2018-11-10	Military (Australia)	Government,Military	Australia	Make an appeal or request	020	3	Citizen (Australia)	General Population / Civilian / Social,Social	Australia	48498260	2	The Courier-Mail			State of Queensland	Australia	-20	145
33779297	2018-11-10	Norway		Norway	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Georgia		Georgia	48498333	6	Turan Information Agency (Azerbaijan)	Tbilisi		K'alak'i T'bilisi	Georgia	41.6941	44.8337
33779603	2018-11-10	Police (United Kingdom)	Police,Government	United Kingdom	Make statement	010	0	Criminal (United Kingdom)	Dissident,Criminals / Gangs	United Kingdom	48498619	6	The Toronto Star	Yarmouth	Isle of Wight	England	United Kingdom	50.7053	-1.49929
33779739	2018-11-10	Government (Indonesia)	Government	Indonesia	Reject	120	-4	Indonesia		Indonesia	48499137	4	New Straits Times	Penang		Jawa Timur	Indonesia	-7.8487	113.341
33779763	2018-11-10	Cabinet / Council of Ministers / Advisors (Indonesia)	Executive,Cabinet,Government	Indonesia	Make statement	010	0	Government (Indonesia)	Government	Indonesia	48499138	3	New Straits Times	Penang		Jawa Timur	Indonesia	-7.8487	113.341
33779764	2018-11-10	Cabinet / Council of Ministers / Advisors (Indonesia)	Executive,Cabinet,Government	Indonesia	Make statement	010	0	Government (Indonesia)	Government	Indonesia	48499138	4	New Straits Times	Gurney		Milne Bay Province	Papua New Guinea	-10.3166	150.37
33779770	2018-11-10	Rafizi Ramli	Opposition Major Party (Out Of Government),Parties,(National) Major Party	Malaysia	Criticize or denounce	111	-2	Head of Government (Malaysia)	Executive,Government,Executive Office	Malaysia	48499145	4	New Straits Times	Kuala Lumpur		Kuala Lumpur	Malaysia	3.1412	101.687
33778530	2018-11-11	Other Authorities / Officials (Indonesia)	Government	Indonesia	Provide humanitarian aid	073	7.4	Citizen (Indonesia)	Social,General Population / Civilian / Social	Indonesia	48496670	6	Xinhua News Agency	Jakarta		Daerah Khusus Ibukota Jakarta	Indonesia	-6.21462	106.845
33778514	2018-11-11	Vladimir Putin	Parties,(National) Major Party,Elite,Ideological,Center Right,Executive,Executive Office,Government	Russian Federation	Express intent to meet or negotiate	036	4	France		France	48496673	1	ITAR Tass	Paris	Paris	Region Ile-de-France	France	48.8534	2.3488
33778539	2018-11-11	Party Member (Tanzania)	Parties	Tanzania	Criticize or denounce	111	-2	John Pombe Magufuli	Government,Executive Office,Unicameral,(National) Major Party,Parties,Housing / Construction Ministry,Legislative / Parliamentary,Center Left,Ideological,Executive,Cabinet	Tanzania	48496674	2	Reuters News	Dar es Salaam		Dar es Salaam Region	Tanzania	-6.82349	39.2695
