Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
33800347	2018-11-14	Argentina		Argentina	Express intent to cooperate	030	4	Bolivia		Bolivia	48539245	1	Unknown				Argentina	-34.6132	-58.3772
33800348	2018-11-14	Brazil		Brazil	Express intent to cooperate	030	4	Bolivia		Bolivia	48539245	1	Unknown				Brazil	-15.8307	-47.6127
33800349	2018-11-14	Paraguay		Paraguay	Express intent to cooperate	030	4	Bolivia		Bolivia	48539245	1	Unknown				Paraguay	-25.2667	-57.6667
33800350	2018-11-14	Uruguay		Uruguay	Express intent to cooperate	030	4	Bolivia		Bolivia	48539245	1	Unknown				Uruguay	-34.8335	-56.1674
33800351	2018-11-14	Bolivia		Bolivia	Express intent to cooperate	030	4	Argentina		Argentina	48539245	1	Unknown				Bolivia	-16.5	-68.15
33800352	2018-11-14	Brazil		Brazil	Express intent to cooperate	030	4	Argentina		Argentina	48539245	1	Unknown				Brazil	-15.8307	-47.6127
33800353	2018-11-14	Paraguay		Paraguay	Express intent to cooperate	030	4	Argentina		Argentina	48539245	1	Unknown				Paraguay	-25.2667	-57.6667
33800354	2018-11-14	Uruguay		Uruguay	Express intent to cooperate	030	4	Argentina		Argentina	48539245	1	Unknown				Uruguay	-34.8335	-56.1674
33800355	2018-11-14	Bolivia		Bolivia	Express intent to cooperate	030	4	Brazil		Brazil	48539245	1	Unknown				Bolivia	-16.5	-68.15
33800356	2018-11-14	Argentina		Argentina	Express intent to cooperate	030	4	Brazil		Brazil	48539245	1	Unknown				Argentina	-34.6132	-58.3772
33800357	2018-11-14	Paraguay		Paraguay	Express intent to cooperate	030	4	Brazil		Brazil	48539245	1	Unknown				Paraguay	-25.2667	-57.6667
33800358	2018-11-14	Uruguay		Uruguay	Express intent to cooperate	030	4	Brazil		Brazil	48539245	1	Unknown				Uruguay	-34.8335	-56.1674
33800359	2018-11-14	Bolivia		Bolivia	Express intent to cooperate	030	4	Paraguay		Paraguay	48539245	1	Unknown				Bolivia	-16.5	-68.15
33800360	2018-11-14	Argentina		Argentina	Express intent to cooperate	030	4	Paraguay		Paraguay	48539245	1	Unknown				Argentina	-34.6132	-58.3772
33800361	2018-11-14	Brazil		Brazil	Express intent to cooperate	030	4	Paraguay		Paraguay	48539245	1	Unknown				Brazil	-15.8307	-47.6127
33800362	2018-11-14	Uruguay		Uruguay	Express intent to cooperate	030	4	Paraguay		Paraguay	48539245	1	Unknown				Uruguay	-34.8335	-56.1674
33800363	2018-11-14	Bolivia		Bolivia	Express intent to cooperate	030	4	Uruguay		Uruguay	48539245	1	Unknown				Bolivia	-16.5	-68.15
33800364	2018-11-14	Argentina		Argentina	Express intent to cooperate	030	4	Uruguay		Uruguay	48539245	1	Unknown				Argentina	-34.6132	-58.3772
33800365	2018-11-14	Brazil		Brazil	Express intent to cooperate	030	4	Uruguay		Uruguay	48539245	1	Unknown				Brazil	-15.8307	-47.6127
33800366	2018-11-14	Paraguay		Paraguay	Express intent to cooperate	030	4	Uruguay		Uruguay	48539245	1	Unknown				Paraguay	-25.2667	-57.6667
33800801	2018-11-16	Military Personnel (Guyana)	Military,Government	Guyana	Make statement	010	0	Criminal (Guyana)	Dissident,Criminals / Gangs	Guyana	48540105	6	Unknown	Parika		Essequibo Islands-West Demerara Region	Guyana	6.83712	-58.4294
33798332	2018-11-17	Thief (India)	Dissident,Criminals / Gangs	India	Use unconventional violence	180	-9	Men (India)	Social,General Population / Civilian / Social	India	48535361	1	The Times of India	Agra	Agra	State of Uttar Pradesh	India	27.1833	78.0167
33798376	2018-11-17	Citizen (India)	Social,General Population / Civilian / Social	India	Criticize or denounce	111	-2	Muslim (India)	Social,Muslim,National Religious,International Religious	India	48535362	2	The Times of India	Mahal		State of Andhra Pradesh	India	13.776	78.7897
33798341	2018-11-17	Devendra Fadnavis	Local,Government,Provincial	India	Make statement	010	0	Government (India)	Government	India	48535393	3	Hindustan Times	Pune	Satara Division	State of Maharashtra	India	18.5196	73.8553
33798460	2018-11-17	N. Chandrababu Naidu	Parties,Opposition Major Party (Out Of Government),(National) Major Party	India	Accuse	112	-2	Government (India)	Government	India	48535638	3	The Times of India	Vijayawada		State of Andhra Pradesh	India	16.5193	80.6305
33798459	2018-11-17	N. Chandrababu Naidu	Parties,Opposition Major Party (Out Of Government),(National) Major Party	India	Consult	040	1	Rahul Gandhi	Government Major Party (In Government),Parties,Government,(National) Major Party	India	48535638	4	The Times of India	Vijayawada		State of Andhra Pradesh	India	16.5193	80.6305
33798461	2018-11-17	Rahul Gandhi	Government Major Party (In Government),Parties,Government,(National) Major Party	India	Consult	040	1	N. Chandrababu Naidu	Parties,Opposition Major Party (Out Of Government),(National) Major Party	India	48535638	4	The Times of India	Vijayawada		State of Andhra Pradesh	India	16.5193	80.6305
33798404	2018-11-17	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Medical Personnel (India)	Medical / Health NGOs,Nongovernmental Organizations / Activists	India	48535642	1	The Times of India	Chhota Udepur		State of Gujarat	India	22.304	74.0158
33798554	2018-11-17	Foreign Affairs (China)	Foreign Ministry,Government,Executive	China	Make statement	010	0	China		China	48535652	1	The Times of India				China	39.9075	116.397
33798556	2018-11-17	Narendra Modi	Hindu,Ideological,Parties,International Religious,Nationalist,Opposition Major Party (Out Of Government),(National) Major Party,Dissident,Radicals / Extremists / Fundamentalists,Elite,Far Right	India	Engage in negotiation	046	7	Xi Jinping	Elite,Legislative / Parliamentary,Government,Executive Office,Executive,Unicameral,Military,Parties,Government Major Party (In Government),(National) Major Party	China	48535652	4	The Times of India	Wuhan		Hubei Sheng	China	30.5833	114.267
33798557	2018-11-17	Xi Jinping	Elite,Legislative / Parliamentary,Government,Executive Office,Executive,Unicameral,Military,Parties,Government Major Party (In Government),(National) Major Party	China	Engage in negotiation	046	7	Narendra Modi	Hindu,Ideological,Parties,International Religious,Nationalist,Opposition Major Party (Out Of Government),(National) Major Party,Dissident,Radicals / Extremists / Fundamentalists,Elite,Far Right	India	48535652	4	The Times of India	Wuhan		Hubei Sheng	China	30.5833	114.267
33798555	2018-11-17	Foreign Affairs (India)	Government,Executive,Foreign Ministry	India	Make statement	010	0	China		China	48535652	6	The Times of India	Wuhan		Hubei Sheng	China	30.5833	114.267
