Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
33968402	2019-01-24	Israel		Israel	Employ aerial weapons	195	-10	Syria		Syria	48883737	5	The Jerusalem Post	Damascus		Dimashq	Syria	33.5102	36.2913
33968507	2019-01-24	Palestinian Territory, Occupied		Occupied Palestinian Territory	Use conventional military force	190	-10	Israeli Defense Forces	Military,Government	Israel	48883752	2	The Jerusalem Post			Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
33968495	2019-01-24	Israel		Israel	Use conventional military force	190	-10	Iran		Iran	48883753	3	The Jerusalem Post				Iran	35.6944	51.4215
33968470	2019-01-24	Foreign Affairs (Russia)	Foreign Ministry,Government,Executive	Russian Federation	Appeal for de-escalation of military engagement	0256	-0.3	Israel		Israel	48883754	1	The Jerusalem Post	Moscow		Moskva	Russian Federation	55.7522	37.6156
33968471	2019-01-24	Foreign Affairs (Russia)	Foreign Ministry,Government,Executive	Russian Federation	Criticize or denounce	111	-2	Israel		Israel	48883754	1	The Jerusalem Post	Moscow		Moskva	Russian Federation	55.7522	37.6156
33968473	2019-01-24	Israel		Israel	Employ aerial weapons	195	-10	Iran		Iran	48883754	1	The Jerusalem Post	Moscow		Moskva	Russian Federation	55.7522	37.6156
33968474	2019-01-24	Israel		Israel	Employ aerial weapons	195	-10	Syria		Syria	48883754	1	The Jerusalem Post	Moscow		Moskva	Russian Federation	55.7522	37.6156
33968475	2019-01-24	Israel		Israel	Employ aerial weapons	195	-10	Syria		Syria	48883754	2	The Jerusalem Post	Moscow		Moskva	Russian Federation	55.7522	37.6156
33968472	2019-01-24	Israel		Israel	Use conventional military force	190	-10	Syria		Syria	48883754	5	The Jerusalem Post	Moscow		Moskva	Russian Federation	55.7522	37.6156
33966754	2019-01-28	Taliban	International Religious,Ideological,Sunni,Insurgents,Dissident,Fundamentalist	Afghanistan	Engage in negotiation	046	7	Government (Afghanistan)	Government	Afghanistan	48880413	5	Al Jazeera English	Kabul		Kabul	Afghanistan	34.5281	69.1723
33966755	2019-01-28	Government (Afghanistan)	Government	Afghanistan	Engage in negotiation	046	7	Taliban	International Religious,Ideological,Sunni,Insurgents,Dissident,Fundamentalist	Afghanistan	48880413	5	Al Jazeera English	Kabul		Kabul	Afghanistan	34.5281	69.1723
33966803	2019-01-28	United Nations	International Government Organization,Global Diplomatic IGOs,Global		Make a visit	042	1.9	Yemen		Yemen	48880654	3	Al Jazeera English	Sana'a		Sanaa	Yemen	15.3547	44.2067
33966804	2019-01-28	Yemen		Yemen	Host a visit	043	2.8	United Nations	International Government Organization,Global Diplomatic IGOs,Global		48880654	3	Al Jazeera English	Sana'a		Sanaa	Yemen	15.3547	44.2067
33967194	2019-01-28	Nelson Rolihlahla Mandela	Far Left,Parties,Elite,(National) Major Party,Ideological,Government Major Party (In Government)	South Africa	Make a visit	042	1.9	India		India	48881167	6	The Mercury				India	28.6358	77.2244
33967195	2019-01-28	India		India	Host a visit	043	2.8	Nelson Rolihlahla Mandela	Far Left,Parties,Elite,(National) Major Party,Ideological,Government Major Party (In Government)	South Africa	48881167	6	The Mercury				India	28.6358	77.2244
