Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
33980813	2019-01-22	Criminal (Venezuela)	Dissident,Criminals / Gangs	Venezuela	Demand	100	-5	Men (Venezuela)	Social,General Population / Civilian / Social	Venezuela	48910479	2	Unknown	Cuyuni River			Guyana	6.39149	-58.6971
33980853	2019-01-23	Defense / Security Ministry (United Kingdom)	Defense / Security Ministry,Executive,Government	United Kingdom	Consult	040	1	Scotland Yard	Police,Government	United Kingdom	48910457	3	Unknown				United Kingdom	51.5085	-0.12574
33980855	2019-01-23	Scotland Yard	Police,Government	United Kingdom	Consult	040	1	Defense / Security Ministry (United Kingdom)	Defense / Security Ministry,Executive,Government	United Kingdom	48910457	3	Unknown				United Kingdom	51.5085	-0.12574
33980854	2019-01-23	Gary Griffith		Trinidad and Tobago	Consult	040	1	Media (United Kingdom)	Social,Media	United Kingdom	48910457	4	Unknown				United Kingdom	51.5085	-0.12574
33980856	2019-01-23	Media (United Kingdom)	Social,Media	United Kingdom	Consult	040	1	Gary Griffith		Trinidad and Tobago	48910457	4	Unknown				United Kingdom	51.5085	-0.12574
33980873	2019-01-23	Ministry (Trinidad and Tobago)	Government	Trinidad and Tobago	Make statement	010	0	Trinidad and Tobago		Trinidad and Tobago	48910458	1	Unknown				Trinidad and Tobago	10.6662	-61.5166
33980874	2019-01-23	United States		United States	Grant diplomatic recognition	054	6	Opposition Supporter (Venezuela)	Dissident,Protestors / Popular Opposition / Mobs	Venezuela	48910458	2	Unknown	Trinidad		Estado Zulia	Venezuela	10.6833	-71.6667
33980843	2019-01-24	Government (Trinidad and Tobago)	Government	Trinidad and Tobago	Grant diplomatic recognition	054	6	Nicolás Maduro	Executive Office,Government,Cabinet,Executive,Elite,Far Left,Ideological,(National) Major Party,Parties	Venezuela	48910438	1	Unknown				Trinidad and Tobago	10.6662	-61.5166
33980776	2019-01-24	Business (Trinidad and Tobago)	Social,Business	Trinidad and Tobago	Make pessimistic comment	012	-0.4	Representatives (Trinidad and Tobago)	Government,Legislative / Parliamentary	Trinidad and Tobago	48910439	6	Unknown	Chaguanas		Chaguanas	Trinidad and Tobago	10.5167	-61.4167
33980777	2019-01-24	Business (Trinidad and Tobago)	Social,Business	Trinidad and Tobago	Criticize or denounce	111	-2	Representatives (Trinidad and Tobago)	Government,Legislative / Parliamentary	Trinidad and Tobago	48910439	6	Unknown	Chaguanas		Chaguanas	Trinidad and Tobago	10.5167	-61.4167
33980783	2019-01-24	Lawyer/Attorney (Jamaica)	Legal,Social	Jamaica	Make statement	010	0	Police (Jamaica)	Government,Police	Jamaica	48910440	6	Unknown				Jamaica	17.997	-76.7936
33980847	2019-01-24	Carl Greenidge	Government,Executive,Foreign Ministry	Guyana	Consult	040	1	Cabinet / Council of Ministers / Advisors (United States)	Government,Cabinet,Executive	United States	48910443	1	Unknown			Washington D.C.	United States	38.9171	-77.0003
33980849	2019-01-24	Cabinet / Council of Ministers / Advisors (United States)	Government,Cabinet,Executive	United States	Consult	040	1	Carl Greenidge	Government,Executive,Foreign Ministry	Guyana	48910443	1	Unknown			Washington D.C.	United States	38.9171	-77.0003
33980848	2019-01-24	John J. Sullivan	(National) Major Party,Parties,Center Right,Ideological	United States	Consult	040	1	Carl Greenidge	Government,Executive,Foreign Ministry	Guyana	48910443	3	Unknown			Washington D.C.	United States	38.9171	-77.0003
33980850	2019-01-24	Carl Greenidge	Government,Executive,Foreign Ministry	Guyana	Consult	040	1	John J. Sullivan	(National) Major Party,Parties,Center Right,Ideological	United States	48910443	3	Unknown			Washington D.C.	United States	38.9171	-77.0003
33980846	2019-01-24	John J. Sullivan	(National) Major Party,Parties,Center Right,Ideological	United States	Make statement	010	0	Guyana		Guyana	48910443	4	Unknown			Washington D.C.	United States	38.9171	-77.0003
33980787	2019-01-25	Russia		Russian Federation	Praise or endorse	051	3.4	Nicolás Maduro	Executive Office,Government,Cabinet,Executive,Elite,Far Left,Ideological,(National) Major Party,Parties	Venezuela	48910420	4	Unknown	Trinidad		Estado Zulia	Venezuela	10.6833	-71.6667
33980788	2019-01-25	China		China	Praise or endorse	051	3.4	Nicolás Maduro	Executive Office,Government,Cabinet,Executive,Elite,Far Left,Ideological,(National) Major Party,Parties	Venezuela	48910420	4	Unknown	Trinidad		Estado Zulia	Venezuela	10.6833	-71.6667
33980789	2019-01-25	Cuba		Cuba	Praise or endorse	051	3.4	Nicolás Maduro	Executive Office,Government,Cabinet,Executive,Elite,Far Left,Ideological,(National) Major Party,Parties	Venezuela	48910420	4	Unknown	Trinidad		Provincia Artemisa	Cuba	22.7372	-82.9831
33980790	2019-01-25	Turkey		Turkey	Praise or endorse	051	3.4	Nicolás Maduro	Executive Office,Government,Cabinet,Executive,Elite,Far Left,Ideological,(National) Major Party,Parties	Venezuela	48910420	4	Unknown	Trinidad		Estado Zulia	Venezuela	10.6833	-71.6667
33980828	2019-01-25	Lawyer/Attorney (Jordan)	Social,Legal	Jordan	Impose administrative sanctions	172	-5	Businessperson (Jordan)	Social,Business	Jordan	48910422	2	Unknown	Liverpool	Liverpool	England	United Kingdom	53.4106	-2.97794
33980814	2019-01-25	Venezuela		Venezuela	Use conventional military force	190	-10	Guyana		Guyana	48910425	6	Unknown				Guyana	6.80448	-58.1553
33980883	2019-01-25	Carl Greenidge	Government,Executive,Foreign Ministry	Guyana	Consult	040	1	Cabinet / Council of Ministers / Advisors (United States)	Government,Cabinet,Executive	United States	48910429	1	Unknown			Washington D.C.	United States	38.9171	-77.0003
