Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
34078690	2019-03-06	Citizen (Israel)	Social,General Population / Civilian / Social	Israel	Refuse to yield	124	-4	City Mayor (Israel)	Government,Local,Municipal	Israel	49103710	3	The Jerusalem Post	Haifa		Haifa District	Israel	32.8184	34.9885
34078627	2019-03-06	Activist (Israel)	Nongovernmental Organizations / Activists,Human Rights NGOs,Nongovernmental Organization (International),Human Rights IGOs	Israel	Make an appeal or request	020	3	Israel		Israel	49103723	1	The Jerusalem Post				Israel	31.779	35.2253
34078628	2019-03-06	Police (Israel)	Government,Police	Israel	Arrest, detain, or charge with legal action	173	-5	Citizen (Israel)	Social,General Population / Civilian / Social	Israel	49103723	6	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
34078706	2019-03-06	Armenia		Armenia	Consider policy option	014	0	Israel		Israel	49103726	2	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
34078694	2019-03-06	United Nations	International Government Organization,Global Diplomatic IGOs,Global		Make statement	010	0	Michelle Bachelet	Ideological,Center Left,(National) Major Party,Parties,Elite	Chile	49103728	4	The Jerusalem Post	Geneve		Canton de Geneve	Switzerland	46.2022	6.14569
34078695	2019-03-06	Foreign Affairs (Israel)	Government,Foreign Ministry,Executive	Israel	Make statement	010	0	United Nations Human Rights Council	International Government Organization,Global Human Rights IGOs,Global,Global Diplomatic IGOs		49103728	5	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
34078717	2019-03-06	Citizen (Palestinian Territory, Occupied)	Social,General Population / Civilian / Social	Occupied Palestinian Territory	Criticize or denounce	111	-2	Israel		Israel	49103730	1	The Jerusalem Post	Golden Gate		West Bank	Occupied Palestinian Territory	31.7789	35.2369
34077637	2019-03-08	European Union	International Government Organization,Regional,Regional Diplomatic IGOs		Make statement	010	0	United Kingdom		United Kingdom	49101489	2	Reuters News			Britain	United Kingdom	53.5938	-1.86823
34078012	2019-03-09	Civic Group (Bangladesh)	Nongovernmental Organization (International),Nongovernmental Organizations / Activists	Bangladesh	Criticize or denounce	111	-2	Police (Bangladesh)	Police,Government	Bangladesh	49102440	2	United News of Bangladesh Limited	Tejgaon			Bangladesh	23.763	90.3897
34077959	2019-03-09	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Criminal (India)	Dissident,Criminals / Gangs	India	49102443	5	United News of Bangladesh Limited	Durgapur		State of West Bengal	India	25.5287	88.1506
34078017	2019-03-09	Other Authorities / Officials (India)	Government	India	Impose administrative sanctions	172	-5	Citizen (India)	General Population / Civilian / Social,Social	India	49102446	1	United News of Bangladesh Limited	Imam Sahib		Kunduz	Afghanistan	37.189	68.9364
34078018	2019-03-09	Other Authorities / Officials (India)	Government	India	Impose administrative sanctions	172	-5	Businessperson (India)	Social,Business	India	49102446	1	United News of Bangladesh Limited	Imam Sahib		Kunduz	Afghanistan	37.189	68.9364
34078015	2019-03-09	Businessperson (India)	Social,Business	India	Express intent to meet or negotiate	036	4	India		India	49102446	2	United News of Bangladesh Limited	Imam Sahib		Kunduz	Afghanistan	37.189	68.9364
34078016	2019-03-09	Businessperson (India)	Social,Business	India	Express intent to meet or negotiate	036	4	India		India	49102446	4	United News of Bangladesh Limited	Calcutta		State of West Bengal	India	22.5626	88.363
34078427	2019-03-09	Cyril Ramaphosa	Executive Office,(National) Major Party,Parties,Elite,Executive,Ideological,Government,Government Major Party (In Government),Consulting / Financial Services Business,Business,Social,Management / Budget / Planning / Organization Ministry,Far Left	South Africa	Make statement	010	0	Edna Bomo Edith Molewa	Government,Cabinet,(National) Major Party,Government Major Party (In Government),Parties,Agriculture / Fishing / Forestry Ministry,Far Left,Ideological,Executive	South Africa	49103323	6	Daily Dispatch				South Africa	-25.7449	28.1878
34079382	2019-03-09	Company - Owner or Operator (China)	Social,Business	China	Make optimistic comment	013	0.4	China		China	49105420	5	South China Morning Post	Beijing		Beijing Shi	China	39.9075	116.397
34077226	2019-03-10	Election Commission (India)	Elections Ministry,Government,Executive	India	Make statement	010	0	Lok Sabha	Government,Legislative / Parliamentary	India	49100695	1	Hindustan Times				India	28.6358	77.2244
34077227	2019-03-10	Head of Government (India)	Executive Office,Government,Executive	India	Accuse	112	-2	Citizen (India)	General Population / Civilian / Social,Social	India	49100695	3	Hindustan Times				India	28.6358	77.2244
34077244	2019-03-10	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Main Opposition (India)	Protestors / Popular Opposition / Mobs,Dissident	India	49100698	2	Hindustan Times			State of Uttar Pradesh	India	27.25	80.75
34077243	2019-03-10	Samajwadi Janata Party	Parties,(National) Major Party,Opposition Major Party (Out Of Government)	India	Accuse	112	-2	Bharatiya Janata	Parties,(National) Major Party,Opposition Major Party (Out Of Government)	India	49100698	6	Hindustan Times	Lucknow		State of Uttar Pradesh	India	26.8393	80.9231
34077182	2019-03-10	Hamas	Dissident,International Religious,Nongovernmental Organization (International),(National) Major Party,Parties,Muslim	Occupied Palestinian Territory	Criticize or denounce	111	-2	Muhammad Ishtayyah	Dissident,Parties,(National) Major Party,Center Left,Ideological	Occupied Palestinian Territory	49100749	1	Al Jazeera English				Occupied Palestinian Territory	31.9216	35.2033
34077181	2019-03-10	Mahmoud Abbas	Government,Executive Office,Executive,Elite	Occupied Palestinian Territory	Praise or endorse	051	3.4	Muhammad Ishtayyah	Dissident,Parties,(National) Major Party,Center Left,Ideological	Occupied Palestinian Territory	49100749	2	Al Jazeera English				Occupied Palestinian Territory	31.9216	35.2033
34077179	2019-03-10	Media Personnel (Palestinian Territory, Occupied)	Social,Media	Occupied Palestinian Territory	Make statement	010	0	Mahmoud Abbas	Government,Executive Office,Executive,Elite	Occupied Palestinian Territory	49100749	3	Al Jazeera English			Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
34077180	2019-03-10	Mahmoud Abbas	Government,Executive Office,Executive,Elite	Occupied Palestinian Territory	Host a visit	043	2.8	Muhammad Ishtayyah	Dissident,Parties,(National) Major Party,Center Left,Ideological	Occupied Palestinian Territory	49100749	3	Al Jazeera English			Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
34077183	2019-03-10	Muhammad Ishtayyah	Dissident,Parties,(National) Major Party,Center Left,Ideological	Occupied Palestinian Territory	Make a visit	042	1.9	Mahmoud Abbas	Government,Executive Office,Executive,Elite	Occupied Palestinian Territory	49100749	3	Al Jazeera English			Gaza Strip	Occupied Palestinian Territory	31.4167	34.3333
34077202	2019-03-10	United States		United States	Impose embargo, boycott, or sanctions	163	-8	Iran		Iran	49100750	2	Al Jazeera English	Tehran		Tehran Province	Iran	35.6944	51.4215
34077201	2019-03-10	Hassan Rouhani	Far Right,(National) Major Party,Parties,Executive Office,Executive,Defense / Security Ministry,Elite,Government Religious,Ideological,Government	Iran	Make a visit	042	1.9	Iraq		Iraq	49100750	4	Al Jazeera English	Baghdad		Muhafazat Baghdad	Iraq	33.3406	44.4009
34077203	2019-03-10	Iraq		Iraq	Host a visit	043	2.8	Hassan Rouhani	Far Right,(National) Major Party,Parties,Executive Office,Executive,Defense / Security Ministry,Elite,Government Religious,Ideological,Government	Iran	49100750	4	Al Jazeera English	Baghdad		Muhafazat Baghdad	Iraq	33.3406	44.4009
34077361	2019-03-10	Military (United Kingdom)	Government,Military	United Kingdom	fight with small arms and light weapons	193	-10	Citizen (United Kingdom)	Social,General Population / Civilian / Social	United Kingdom	49100847	3	The Scotsman	Derry	City of Derry	Northern Ireland	United Kingdom	54.9981	-7.30934
34077248	2019-03-10	Scotland		United Kingdom	Make statement	010	0	Police (United Kingdom)	Police,Government	United Kingdom	49100848	6	The Scotsman			Scotland	United Kingdom	56	-4
34077307	2019-03-10	Head of Government (Togo)	Executive,Government,Executive Office	Togo	Express intent to meet or negotiate	036	4	Sheikh Muhammad ibn Rashid al Maktum	Defense / Security Ministry,Local,Provincial,Government,Executive Office,Executive,Cabinet,Elite	United Arab Emirates	49100954	3	Savoir News	Dubai		Dubayy	United Arab Emirates	25.2582	55.3047
34077854	2019-03-10	Azerbaijan		Azerbaijan	Praise or endorse	051	3.4	Turan	Media,Social	Azerbaijan	49101901	1	Turan Information Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
34077852	2019-03-10	Ilham Aliyev	Nationalist,Elite,(National) Major Party,Executive Office,Parties,Government,Executive,Center Right,Ideological,Secular	Azerbaijan	Consult	040	1	Nikol Pashinyan	Elite,Executive,Government,Executive Office	Armenia	49101901	6	Turan Information Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
34077853	2019-03-10	Nikol Pashinyan	Elite,Executive,Government,Executive Office	Armenia	Consult	040	1	Ilham Aliyev	Nationalist,Elite,(National) Major Party,Executive Office,Parties,Government,Executive,Center Right,Ideological,Secular	Azerbaijan	49101901	6	Turan Information Agency (Azerbaijan)	Baku		Baku City	Azerbaijan	40.3777	49.892
34077987	2019-03-10	Police (Hungary)	Government,Police	Hungary	Arrest, detain, or charge with legal action	173	-5	Company - Owner or Operator (Hungary)	Business,Social	Hungary	49102418	1	United News of Bangladesh Limited	Sarvar		Vas megye	Hungary	47.2539	16.9352
34077974	2019-03-10	Abdul Hamid	Parties,Government Major Party (In Government),(National) Major Party,Government,Executive Office,Executive,Elite	Bangladesh	Make an appeal or request	020	3	Citizen (Bangladesh)	General Population / Civilian / Social,Social	Bangladesh	49102423	1	United News of Bangladesh Limited				Bangladesh	23.7104	90.4074
34077973	2019-03-10	Abdul Hamid	Parties,Government Major Party (In Government),(National) Major Party,Government,Executive Office,Executive,Elite	Bangladesh	Make optimistic comment	013	0.4	Citizen (Bangladesh)	General Population / Civilian / Social,Social	Bangladesh	49102423	6	United News of Bangladesh Limited				Bangladesh	23.7104	90.4074
34078085	2019-03-10	Rapid Action Battalion	Police,Government	Bangladesh	Arrest, detain, or charge with legal action	173	-5	Company - Owner or Operator (India)	Social,Business	India	49102426	1	United News of Bangladesh Limited	Durgapur		Dhaka Division	Bangladesh	25.1253	90.6776
34078086	2019-03-10	Police (India)	Government,Police	India	Arrest, detain, or charge with legal action	173	-5	Citizen (India)	General Population / Civilian / Social,Social	India	49102426	4	United News of Bangladesh Limited	Sharsha			Bangladesh	23.06	88.93
34077960	2019-03-10	Head of Government (Bangladesh)	Executive Office,Executive,Government	Bangladesh	Make statement	010	0	Bangladesh		Bangladesh	49102431	1	United News of Bangladesh Limited				Bangladesh	23.7104	90.4074
34077961	2019-03-10	Head of Government (Bangladesh)	Executive Office,Executive,Government	Bangladesh	Make statement	010	0	Bangladesh		Bangladesh	49102431	4	United News of Bangladesh Limited				Bangladesh	23.7104	90.4074
34077990	2019-03-10	Mirza Fakhrul Islam Alamgir	Parties,Opposition Major Party (Out Of Government),(National) Major Party,Social,Media	Bangladesh	Make optimistic comment	013	0.4	Labor Union (Bangladesh)	Social,Labor	Bangladesh	49102434	1	United News of Bangladesh Limited	Dhaka	Dhaka District	Dhaka Division	Bangladesh	23.7104	90.4074
