Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
33773383	2018-10-19	Education Ministry (Morocco)	Executive,Education Ministry,Government	Morocco	Make statement	010	0	Muhammad VI	Executive,Executive Office,Government,Elite	Morocco	48486237	2	The Jerusalem Post	New York City		state of New York	United States	40.7143	-74.006
33771952	2018-11-05	Ministry (Papua New Guinea)	Government	Papua New Guinea	Make statement	010	0	Military (Papua New Guinea)	Government,Military	Papua New Guinea	48483539	3	PACNEWS, the Pacific News Agency Service				Papua New Guinea	-9.44314	147.18
33772375	2018-11-05	Ireland		Ireland	Make statement	010	0	United Kingdom		United Kingdom	48484351	2	Reuters News			Britain	United Kingdom	53.5938	-1.86823
33773344	2018-11-05	United States		United States	Express intent to meet or negotiate	036	4	Israel		Israel	48486219	2	The Jerusalem Post	Pittsburgh	Allegheny County	Pennsylvania	United States	40.4406	-79.9959
33773347	2018-11-05	Yisra'el Katz	Government	Israel	Make a visit	042	1.9	Oman		Oman	48486222	1	The Jerusalem Post	Muscat		Muhafazat Masqat	Oman	23.6139	58.5922
33773348	2018-11-05	Oman		Oman	Host a visit	043	2.8	Yisra'el Katz	Government	Israel	48486222	1	The Jerusalem Post	Muscat		Muhafazat Masqat	Oman	23.6139	58.5922
33773345	2018-11-05	Yuli Edelstein	Legislative / Parliamentary,Unicameral,Government	Israel	Make statement	010	0	Yitzhak Rabin	Elite	Israel	48486224	1	The Jerusalem Post				Israel	31.779	35.2253
33773367	2018-11-05	Cabinet / Council of Ministers / Advisors (United States)	Government,Executive,Cabinet	United States	Make statement	010	0	Japan		Japan	48486227	1	The Jerusalem Post				United States	38.8951	-77.0364
33773368	2018-11-05	Russia		Russian Federation	Provide aid	070	7	Iran		Iran	48486227	4	The Jerusalem Post				Iran	35.6944	51.4215
33773322	2018-11-05	International			Reject	120	-4	United States		United States	48486228	4	The Jerusalem Post	Tehran		Tehran Province	Iran	35.6944	51.4215
33773323	2018-11-05	European Union	Regional Diplomatic IGOs,International Government Organization,Regional		Reject	120	-4	United States		United States	48486228	4	The Jerusalem Post	Tehran		Tehran Province	Iran	35.6944	51.4215
33773321	2018-11-05	Saudi Arabia		Saudi Arabia	Praise or endorse	051	3.4	United States		United States	48486228	6	The Jerusalem Post	Tehran		Tehran Province	Iran	35.6944	51.4215
33773324	2018-11-05	Saudi Arabia		Saudi Arabia	Reject	120	-4	Iran		Iran	48486228	6	The Jerusalem Post	Tehran		Tehran Province	Iran	35.6944	51.4215
33773404	2018-11-05	Gadi Eizenkot	Military,Government	Israel	Make statement	010	0	Israel		Israel	48486229	3	The Jerusalem Post	Gaza		Gaza Strip	Occupied Palestinian Territory	31.5	34.4667
33773325	2018-11-05	Benjamin Netanyahu	(National) Major Party,Foreign Ministry,Parties,Jews,Center Right,Executive,Ideological,International Ethnic,Executive Office,Government,Elite	Israel	Make pessimistic comment	012	-0.4	Reuven Rivlin	Executive,Executive Office,Government,Elite	Israel	48486233	6	The Jerusalem Post				Israel	31.779	35.2253
33773450	2018-11-05	China		China	Cooperate economically	061	6.4	Brazil		Brazil	48486491	1	Reuters News				China	39.9075	116.397
33773091	2018-11-06	National Board of Health and Welfare	Executive,Health Ministry,Government,Women / Children / Social / Welfare / Development / Religion Ministry	Sweden	Make statement	010	0	Nurse (Sweden)	Medical / Health NGOs,Nongovernmental Organizations / Activists	Sweden	48485617	4	Esmerk Swedish News				Sweden	59.3326	18.0649
33773420	2018-11-06	Citizen (Switzerland)	General Population / Civilian / Social,Social	Switzerland	Express intent to meet or negotiate	036	4	Switzerland		Switzerland	48486518	4	Al Jazeera English	Geneve		Canton de Geneve	Switzerland	46.2022	6.14569
33774001	2018-11-06	Ireland		Ireland	Make statement	010	0	United Kingdom		United Kingdom	48487682	1	Reuters News				Ireland	53.344	-6.26719
33772026	2018-11-07	Citizen (United Kingdom)	Social,General Population / Civilian / Social	United Kingdom	Make optimistic comment	013	0.4	Member of Parliament (United Kingdom)	Legislative / Parliamentary,Government	United Kingdom	48483524	3	The Scotsman	City of Westminster	Greater London	England	United Kingdom	51.5	-0.11667
33772009	2018-11-07	Pakistan		Pakistan	Return, release person(s)	0841	7	Women (Pakistan)	Social,General Population / Civilian / Social	Pakistan	48483563	2	Al Jazeera English				Pakistan	33.7215	73.0433
33772008	2018-11-07	Member of the Judiciary (Pakistan)	Government,Judicial	Pakistan	Ease administrative sanctions	081	5	Women (Pakistan)	Social,General Population / Civilian / Social	Pakistan	48483563	6	Al Jazeera English	Islamabad		Islamabad Capital Territory	Pakistan	33.7215	73.0433
33772103	2018-11-07	Thief (India)	Criminals / Gangs,Dissident	India	Use unconventional violence	180	-9	Citizen (India)	Social,General Population / Civilian / Social	India	48483839	1	Hindustan Times	Jammu		State of Jammu and Kashmir	India	32.7357	74.8691
33772193	2018-11-07	Border Security Force	Government,Police	India	Confiscate property	1711	-9.2	Citizen (India)	Social,General Population / Civilian / Social	India	48483841	3	Hindustan Times	Lahore		Punjab	Pakistan	31.5497	74.3436
33772192	2018-11-07	Military (India)	Government,Military	India	Criticize or denounce	111	-2	Criminal (India)	Criminals / Gangs,Dissident	India	48483841	6	Hindustan Times	Amritsar		State of Punjab	India	31.6366	74.8748
33772114	2018-11-07	Attacker (India)	Criminals / Gangs,Dissident	India	fight with small arms and light weapons	193	-10	Businessperson (India)	Social,Business	India	48483844	1	Hindustan Times	Dhankot		State of Haryana	India	28.4737	76.9575
33772104	2018-11-07	Cabinet / Council of Ministers / Advisors (India)	Government,Cabinet,Executive	India	Make statement	010	0	Government (India)	Government	India	48483845	3	Hindustan Times	Shimla		State of Himachal Pradesh	India	31.1044	77.1666
33772105	2018-11-07	Military (India)	Government,Military	India	Provide humanitarian aid	073	7.4	Citizen (India)	Social,General Population / Civilian / Social	India	48483845	6	Hindustan Times	Holi		State of Uttarakhand	India	29.8622	78.6752
33772173	2018-11-07	Bharatiya Janata	(National) Major Party,Opposition Major Party (Out Of Government),Parties	India	Praise or endorse	051	3.4	Party Member (India)	Parties	India	48483846	1	Hindustan Times	Srinagar		State of Jammu and Kashmir	India	34.0884	74.803
33773049	2018-11-07	Geraldo Alckmin	Ideological,Provincial,Parties,(National) Major Party,Government,Local,Centrist	Brazil	Consult	040	1	Governor (Brazil)	Provincial,Government,Local	Brazil	48485587	1	O Estado de São Paulo	Brasilia	Brasilia	Distrito Federal	Brazil	-15.7797	-47.9297
33773050	2018-11-07	Governor (Brazil)	Provincial,Government,Local	Brazil	Consult	040	1	Geraldo Alckmin	Ideological,Provincial,Parties,(National) Major Party,Government,Local,Centrist	Brazil	48485587	1	O Estado de São Paulo	Brasilia	Brasilia	Distrito Federal	Brazil	-15.7797	-47.9297
33773092	2018-11-07	Brazil		Brazil	Arrest, detain, or charge with legal action	173	-5	Luiz Inacio Lula Da Silva	Parties,Far Left,(National) Major Party,Ideological,Elite	Brazil	48485610	4	O Estado de São Paulo	Curitiba	Curitiba	Estado do Parana	Brazil	-25.4278	-49.2731
33773127	2018-11-07	Bill Gates	Science / Tech / Knowledge / Innovation Business,Business,Social,Nongovernmental Organizations / Activists	United States	Make statement	010	0	Microsoft	Social,Science / Tech / Knowledge / Innovation Business,Multinational Corporation,Business		48485612	2	O Estado de São Paulo				United States	38.8951	-77.0364
33774030	2018-11-07	Military (South Korea)	Government,Military	South Korea	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Citizen (South Korea)	Social,General Population / Civilian / Social	South Korea	48487733	3	Korea Times	Gwangju		Gwangju	South Korea	35.1547	126.916
33774020	2018-11-07	Japan		Japan	Criticize or denounce	111	-2	South Korea		South Korea	48487734	1	Korea Times	Seoul		Seoul-teukbyeolsi	South Korea	37.5683	126.978
33774019	2018-11-07	Taro Kono	Executive,Legislative / Parliamentary,Lower House,Foreign Ministry,Government	Japan	Appeal to others to settle dispute	027	4	Government (South Korea)	Government	South Korea	48487734	3	Korea Times	Tokyo		Tokyo-to	Japan	35.6895	139.692
33774023	2018-11-07	Japan		Japan	Make statement	010	0	North Korea		North Korea	48487736	3	Korea Times	Pyongyang		P'yongyang-si	North Korea	39.0339	125.754
33774010	2018-11-07	Police (South Korea)	Police,Government	South Korea	Arrest, detain, or charge with legal action	173	-5	Citizen (South Korea)	Social,General Population / Civilian / Social	South Korea	48487739	4	Korea Times	Suigen		Gyeonggi Province	South Korea	37.2911	127.009
33774011	2018-11-07	Police (South Korea)	Police,Government	South Korea	Arrest, detain, or charge with legal action	173	-5	Company - Owner or Operator (South Korea)	Business,Social	South Korea	48487739	4	Korea Times	Suigen		Gyeonggi Province	South Korea	37.2911	127.009
33774012	2018-11-07	Police (South Korea)	Police,Government	South Korea	Arrest, detain, or charge with legal action	173	-5	Company - Owner or Operator (South Korea)	Business,Social	South Korea	48487739	6	Korea Times	Boudang Aossani		North Region	Cameroon	9.13333	12.95
33774058	2018-11-07	Kim Il Sung	Elite	North Korea	Make a visit	042	1.9	Mongolia		Mongolia	48487741	5	Korea Times				Mongolia	47.9077	106.883
33774059	2018-11-07	Mongolia		Mongolia	Host a visit	043	2.8	Kim Il Sung	Elite	North Korea	48487741	5	Korea Times				Mongolia	47.9077	106.883
33774036	2018-11-07	Police (South Korea)	Police,Government	South Korea	Make an appeal or request	020	3	Lawyer/Attorney (South Korea)	Legal,Social	South Korea	48487743	4	Korea Times	Seoul		Seoul-teukbyeolsi	South Korea	37.5683	126.978
33774028	2018-11-07	Bank (South Korea)	Business,Social	South Korea	Investigate	090	-2	Citizen (Iran)	Social,General Population / Civilian / Social	Iran	48487745	1	Korea Times				Iran	35.6944	51.4215
33774027	2018-11-07	Barack Obama	Ideological,Center Left,(National) Major Party,Parties	United States	Ease economic sanctions, boycott, embargo	085	7	Iran		Iran	48487745	2	Korea Times				Iran	35.6944	51.4215
33774003	2018-11-07	Moon Jae-in	Executive Office,Government,Executive	South Korea	Express intent to meet or negotiate	036	4	Singapore		Singapore	48487749	3	Korea Times				South Korea	37.5683	126.978
33774004	2018-11-07	Vladimir Putin	Executive Office,(National) Major Party,Executive,Ideological,Elite,Center Right,Parties,Government	Russian Federation	Express intent to meet or negotiate	036	4	Singapore		Singapore	48487749	3	Korea Times				Russian Federation	55.7522	37.6156
33774005	2018-11-07	Moon Jae-in	Executive Office,Government,Executive	South Korea	Express intent to meet or negotiate	036	4	Papua New Guinea		Papua New Guinea	48487749	4	Korea Times				Papua New Guinea	-9.44314	147.18
33771891	2018-11-08	Police (Japan)	Police,Government	Japan	Arrest, detain, or charge with legal action	173	-5	Citizen (Japan)	General Population / Civilian / Social,Social	Japan	48483176	1	Kyodo News	Kyoto		Kyoto-fu	Japan	35.0211	135.754
33771914	2018-11-08	Party Member (Brazil)	Parties	Brazil	Make statement	010	0	Justice Department/Ministery (Brazil)	Judicial,Government	Brazil	48483188	5	Xinhua News Agency	Rio de Janeiro	Rio De Janeiro	Estado do Rio de Janeiro	Brazil	-22.9028	-43.2075
33771949	2018-11-08	Russia		Russian Federation	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	South Korea		South Korea	48483189	6	ITAR Tass				Russian Federation	55.7522	37.6156
33771950	2018-11-08	South Korea		South Korea	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Russia		Russian Federation	48483189	6	ITAR Tass				South Korea	37.5683	126.978
33771941	2018-11-08	Energy Department/Ministry (South Korea)	Energy Ministry,Government,Executive	South Korea	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Government (United Kingdom)	Government	United Kingdom	48483191	1	Reuters News	Seoul		Seoul-teukbyeolsi	South Korea	37.5683	126.978
33771932	2018-11-08	Marise Payne	Parties,Opposition Major Party (Out Of Government),(National) Major Party,Government,Executive,Defense / Security Ministry,Unicameral,Legislative / Parliamentary	Australia	Make statement	010	0	Australia		Australia	48483193	2	Reuters News	Beijing		Beijing Shi	China	39.9075	116.397
33771933	2018-11-08	Marise Payne	Parties,Opposition Major Party (Out Of Government),(National) Major Party,Government,Executive,Defense / Security Ministry,Unicameral,Legislative / Parliamentary	Australia	Make statement	010	0	China		China	48483193	2	Reuters News	Beijing		Beijing Shi	China	39.9075	116.397
33771862	2018-11-08	Head of Government (El Salvador)	Executive Office,Government,Executive	El Salvador	Make statement	010	0	United States		United States	48483197	1	Reuters News	San Salvador		Departamento de San Salvador	El Salvador	13.6894	-89.1872
33771864	2018-11-08	Salvador Sánchez Cerén	Ideological,Elite,(National) Major Party,Parties,Executive Office,Government,Far Left,Executive	El Salvador	Make a visit	042	1.9	China		China	48483197	2	Reuters News				China	39.9075	116.397
33771866	2018-11-08	China		China	Host a visit	043	2.8	Salvador Sánchez Cerén	Ideological,Elite,(National) Major Party,Parties,Executive Office,Government,Far Left,Executive	El Salvador	48483197	2	Reuters News				China	39.9075	116.397
33771863	2018-11-08	Salvador Sánchez Cerén	Ideological,Elite,(National) Major Party,Parties,Executive Office,Government,Far Left,Executive	El Salvador	Consult	040	1	Xi Jinping	Elite,Legislative / Parliamentary,(National) Major Party,Unicameral,Parties,Executive,Government,Government Major Party (In Government),Executive Office,Military	China	48483197	3	Reuters News	San Salvador		Departamento de San Salvador	El Salvador	13.6894	-89.1872
33771865	2018-11-08	Xi Jinping	Elite,Legislative / Parliamentary,(National) Major Party,Unicameral,Parties,Executive,Government,Government Major Party (In Government),Executive Office,Military	China	Consult	040	1	Salvador Sánchez Cerén	Ideological,Elite,(National) Major Party,Parties,Executive Office,Government,Far Left,Executive	El Salvador	48483197	3	Reuters News	San Salvador		Departamento de San Salvador	El Salvador	13.6894	-89.1872
33771897	2018-11-08	Vijay Rupani	Local,Provincial,Government,Legislative / Parliamentary	India	Make statement	010	0	Government (India)	Government	India	48483198	1	Hindustan Times	Ayodhya		State of Uttar Pradesh	India	26.7996	82.2041
33771868	2018-11-08	Marcelo Bezerra Crivella	Government,Ideological,Parties,Protestant,Legislative / Parliamentary,International Religious,Upper House,(National) Minor Party,Centrist	Brazil	Make statement	010	0	Employee (Qatar)	Social,Labor	Qatar	48483213	2	O Globo				Brazil	-15.8307	-47.6127
33771943	2018-11-08	Citizen (Brazil)	General Population / Civilian / Social,Social	Brazil	Express intent to meet or negotiate	036	4	Brazil		Brazil	48483221	5	O Globo	Brasilia	Brasilia	Distrito Federal	Brazil	-15.7797	-47.9297
33771892	2018-11-08	Pakistan		Pakistan	Return, release person(s)	0841	7	Women (Pakistan)	Social,General Population / Civilian / Social	Pakistan	48483272	1	Agence France-Presse				Pakistan	33.7215	73.0433
33771884	2018-11-08	Media Personnel (Australia)	Media,Social	Australia	Make statement	010	0	Detainee (Australia)	Protestors / Popular Opposition / Mobs,Dissident	Australia	48483275	4	Australian Broadcasting Corporation (ABC) News			Northern Territory	Australia	-20	134
33771896	2018-11-08	Court Judge (Australia)	Government,Judicial	Australia	Accuse	112	-2	Citizen (Australia)	General Population / Civilian / Social,Social	Australia	48483278	4	Australian Associated Press	Gilberton	Gold Coast	State of Queensland	Australia	-27.7333	153.283
33771893	2018-11-08	Philippines		Philippines	Rally support on behalf of	053	3.8	Lawyer/Attorney (Philippines)	Legal,Social	Philippines	48483281	1	PNA (Philippines News Agency)	Manila	City of Manila	National Capital Region	Philippines	14.6042	120.982
33771936	2018-11-08	Japan		Japan	Express intent to meet or negotiate	036	4	Shinzo Abe	Ideological,Center Right,Executive Office,Elite,Executive,Government,(National) Major Party,Parties,Shinto,Buddhist,International Religious	Japan	48483283	3	Kyodo News	Tokyo		Tokyo-to	Japan	35.6895	139.692
33771937	2018-11-08	Japan		Japan	Make a visit	042	1.9	Singapore		Singapore	48483283	3	Kyodo News				Singapore	1.28967	103.85
33771938	2018-11-08	Japan		Japan	Make a visit	042	1.9	Papua New Guinea		Papua New Guinea	48483283	3	Kyodo News				Papua New Guinea	-9.44314	147.18
33771939	2018-11-08	Singapore		Singapore	Host a visit	043	2.8	Japan		Japan	48483283	3	Kyodo News				Singapore	1.28967	103.85
33771940	2018-11-08	Papua New Guinea		Papua New Guinea	Host a visit	043	2.8	Japan		Japan	48483283	3	Kyodo News				Papua New Guinea	-9.44314	147.18
33771926	2018-11-08	Mamata Banerjee	(National) Major Party,Government,Government Major Party (In Government),Parties	India	Criticize or denounce	111	-2	Government (India)	Government	India	48483284	1	Indo-Asian News Service	Calcutta		State of West Bengal	India	22.5626	88.363
33771904	2018-11-08	Pakistan		Pakistan	Return, release person(s)	0841	7	Women (Pakistan)	Social,General Population / Civilian / Social	Pakistan	48483295	1	Agence France-Presse	Multan		Punjab	Pakistan	30.1956	71.4753
33771924	2018-11-08	Mike Pompeo	Government,Foreign Ministry,Executive	United States	Express intent to meet or negotiate	036	4	Kim Yong-chol	Government	North Korea	48483296	4	Yonhap English News			Washington D.C.	United States	38.9171	-77.0003
33771898	2018-11-08	Donald Trump	Executive Office,Government,Executive	United States	Express intent to meet or negotiate	036	4	Emmanuel Macron	Executive Office,Government,Executive,Elite	Andorra	48483297	1	Xinhua News Agency			Washington D.C.	United States	38.9171	-77.0003
