Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
33900090	2018-12-19	Yuli Edelstein	Legislative / Parliamentary,Government,Unicameral	Israel	Praise or endorse	051	3.4	Benjamin Netanyahu	Executive,Parties,Executive Office,(National) Major Party,Foreign Ministry,Government,Jews,Elite,Ideological,Center Right,International Ethnic	Israel	48749135	3	Israel Faxx	Jerusalem		Jerusalem District	Israel	31.769	35.2163
33900671	2018-12-22	United Nations	Global Diplomatic IGOs,International Government Organization,Global		Reduce relations	160	-4	Other Authorities / Officials (United Kingdom)	Government	United Kingdom	48750348	1	O Estado de São Paulo	London	Greater London	England	United Kingdom	51.5085	-0.12574
33901960	2018-12-27	Exxon Mobil	Business,Social,Heavy Industrial / Chemical Business	United States	Make statement	010	0	Venezuela		Venezuela	48753060	3	The Oil Daily	Stabroek		Demerara-Mahaica Region	Guyana	6.8094	-58.1615
33900947	2018-12-28	China		China	Engage in diplomatic cooperation	050	3.5	Israel		Israel	48750901	1	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
33900948	2018-12-28	Israel		Israel	Engage in diplomatic cooperation	050	3.5	China		China	48750901	1	The Jerusalem Post	Jerusalem		Jerusalem District	Israel	31.769	35.2163
33900931	2018-12-28	Company - Owner or Operator (China)	Business,Social	China	Express intent to meet or negotiate	036	4	China		China	48750907	6	The Jerusalem Post				China	39.9075	116.397
33900945	2018-12-28	Benjamin Netanyahu	Parties,Elite,Foreign Ministry,(National) Major Party,International Ethnic,Government,Executive Office,Executive,Ideological,Center Right,Jews	Israel	Make a visit	042	1.9	Brazil		Brazil	48750910	4	The Jerusalem Post				Brazil	-15.8307	-47.6127
33900946	2018-12-28	Brazil		Brazil	Host a visit	043	2.8	Benjamin Netanyahu	Parties,Elite,Foreign Ministry,(National) Major Party,International Ethnic,Government,Executive Office,Executive,Ideological,Center Right,Jews	Israel	48750910	4	The Jerusalem Post				Brazil	-15.8307	-47.6127
33900999	2018-12-28	Turkey		Turkey	Threaten with military force	138	-7	Syria		Syria	48750911	1	The Jerusalem Post				Syria	36.5167	40.9
33901006	2018-12-28	Donald Trump	Executive,Government,Executive Office	United States	Reject	120	-4	Israel		Israel	48750915	1	The Jerusalem Post			Washington D.C.	United States	38.9171	-77.0003
33901005	2018-12-28	Donald Trump	Executive,Government,Executive Office	United States	Make statement	010	0	Israel		Israel	48750915	2	The Jerusalem Post			Washington D.C.	United States	38.9171	-77.0003
33900915	2018-12-28	Military Personnel (Israel)	Military,Government	Israel	Use conventional military force	190	-10	Citizen (Israel)	Social,General Population / Civilian / Social	Israel	48750917	6	The Jerusalem Post	Nis		Central Serbia	Serbia	43.3247	21.9033
33900965	2018-12-28	United States		United States	Reject	120	-4	Palestinian Territory, Occupied		Occupied Palestinian Territory	48750918	1	The Jerusalem Post				United States	38.8951	-77.0364
33900966	2018-12-28	Israel		Israel	Reject	120	-4	Palestinian Territory, Occupied		Occupied Palestinian Territory	48750918	1	The Jerusalem Post				Israel	31.779	35.2253
33901020	2018-12-28	European Union	International Government Organization,Regional Diplomatic IGOs,Regional		Criticize or denounce	111	-2	Israel		Israel	48750921	1	The Jerusalem Post			West Bank	Occupied Palestinian Territory	31.6667	35.25
