Event ID	Event Date	Source Name	Source Sectors	Source Country	Event Text	CAMEO Code	Intensity	Target Name	Target Sectors	Target Country	Story ID	Sentence Number	Publisher	City	District	Province	Country	Latitude	Longitude
33700370	2018-09-28	Head of Government (Mongolia)	Executive,Government,Executive Office	Mongolia	Praise or endorse	051	3.4	United Nations	Global,Global Diplomatic IGOs,International Government Organization		48340690	3	Organisation of Asia-Pacific News Agencies				Mongolia	47.9077	106.883
33700369	2018-09-28	António Manuel de Oliveira Guterres	Ideological,International Religious,(National) Minor Party,Government,International Government Organization,Catholic,Global,Parties,Global Diplomatic IGOs,Elite,Center Left	Portugal	Express intent to engage in diplomatic cooperation (such as policy support)	032	4.5	Mongolia		Mongolia	48340690	5	Organisation of Asia-Pacific News Agencies				Mongolia	47.9077	106.883
33700112	2018-09-29	Hossein Salami	Government,Army,Army Special Forces,Military Intelligence,Military	Iran	Criticize or denounce	111	-2	United States		United States	48340681	2	Organisation of Asia-Pacific News Agencies	Tehran		Tehran Province	Iran	35.6944	51.4215
33700202	2018-09-29	Police (Thailand)	Police,Government	Thailand	Arrest, detain, or charge with legal action	173	-5	Children (Thailand)	General Population / Civilian / Social,Social	Thailand	48340682	5	Organisation of Asia-Pacific News Agencies	Nakhon Sawan		Changwat Nakhon Sawan	Thailand	15.7047	100.137
33700105	2018-09-29	Sansern Kaewkamnerd	Army,Executive,Government,Military,Information / Communication / Transparency Ministry	Thailand	Make statement	010	0	Head of Government (Thailand)	Executive,Government,Executive Office	Thailand	48340683	1	Organisation of Asia-Pacific News Agencies	Bangkok		Krung Thep Mahanakhon	Thailand	13.754	100.501
33700106	2018-09-29	Mastercard	Social,Consulting / Financial Services Business,Business,Multinational Corporation		Make statement	010	0	Thailand		Thailand	48340683	5	Organisation of Asia-Pacific News Agencies	Phatthaya		Changwat Chon Buri	Thailand	12.9333	100.883
33700327	2018-09-29	Abbas Araqchi	Government,Foreign Ministry,Social,Executive,Media	Iran	Criticize or denounce	111	-2	Benjamin Netanyahu	Ideological,(National) Major Party,Parties,International Ethnic,Center Right,Elite,Jews,Foreign Ministry,Executive Office,Government,Executive	Israel	48340684	1	Organisation of Asia-Pacific News Agencies	Tehran		Tehran Province	Iran	35.6944	51.4215
33700328	2018-09-29	Head of Government (Israel)	Executive Office,Government,Executive	Israel	Accuse	112	-2	Iran		Iran	48340684	2	Organisation of Asia-Pacific News Agencies	Turquzabad		Tehran Province	Iran	35.5038	51.291
33700326	2018-09-29	Ministry (Iran)	Government	Iran	Make an appeal or request	020	3	Israel		Israel	48340684	5	Organisation of Asia-Pacific News Agencies	Tehran		Tehran Province	Iran	35.6944	51.4215
33700342	2018-09-29	Government (Israel)	Government	Israel	Make an appeal or request	020	3	UN Security Council	International Government Organization,Global Defense / Security IGOs,Global,Global Diplomatic IGOs		48340685	4	Organisation of Asia-Pacific News Agencies	Tehran		Tehran Province	Iran	35.6944	51.4215
33700343	2018-09-29	Government (Israel)	Government	Israel	Defy norms, law	128	-5	United Nations	Global,Global Diplomatic IGOs,International Government Organization		48340685	4	Organisation of Asia-Pacific News Agencies	Tehran		Tehran Province	Iran	35.6944	51.4215
33700344	2018-09-29	Government (Israel)	Government	Israel	Defy norms, law	128	-5	UN Security Council	International Government Organization,Global Defense / Security IGOs,Global,Global Diplomatic IGOs		48340685	4	Organisation of Asia-Pacific News Agencies	Tehran		Tehran Province	Iran	35.6944	51.4215
